archetype_id,archetype_name,jurisdiction,regime,startYear,endYear,alignment
060,Hinge Citizen,Venezuela,Caudillo Era,1831,1908,-0.760
060,Hinge Citizen,Venezuela,Gomez/Oil State,1909,1957,0.088
060,Hinge Citizen,Venezuela,Punto Fijo Democracy,1958,1988,2.179
060,Hinge Citizen,Venezuela,Crisis/Caracazo,1989,1998,0.345
060,Hinge Citizen,Venezuela,Chavez,1999,2012,-0.517
060,Hinge Citizen,Venezuela,Maduro,2013,2026,-0.949
060,Hinge Citizen,China,Late Qing/Pre-Opium,1789,1839,0.791
060,Hinge Citizen,China,Opium Wars/Taiping,1840,1864,-0.857
060,Hinge Citizen,China,Self-Strengthening/Reform,1865,1911,0.827
060,Hinge Citizen,China,Republic/Warlords,1912,1927,-0.038
060,Hinge Citizen,China,Nanjing Decade/War,1928,1948,-0.693
060,Hinge Citizen,China,Mao Early,1949,1957,-1.230
060,Hinge Citizen,China,Mao Radical,1958,1976,-1.256
060,Hinge Citizen,China,Deng Reform,1977,1989,1.414
060,Hinge Citizen,China,Jiang/Hu Technocratic,1990,2012,1.936
060,Hinge Citizen,China,Xi Jinping,2013,2026,-0.038
060,Hinge Citizen,Japan,Early Tokugawa / Sakoku Consolidation,1603,1716,-0.659
060,Hinge Citizen,Japan,Mid-Tokugawa / Kyoho Reforms,1716,1775,-0.207
060,Hinge Citizen,Japan,Late Tokugawa Shogunate (Tanuma–Kansei),1776,1788,0.860
060,Hinge Citizen,Japan,Late Tokugawa,1789,1853,1.118
060,Hinge Citizen,Japan,Bakumatsu/Restoration,1854,1877,0.444
060,Hinge Citizen,Japan,Meiji,1878,1912,1.812
060,Hinge Citizen,Japan,Taishō Democracy,1913,1930,2.294
060,Hinge Citizen,Japan,Militarist Japan,1931,1945,-1.203
060,Hinge Citizen,Japan,Occupation/Recovery,1946,1959,1.799
060,Hinge Citizen,Japan,High Growth,1960,1989,0.860
060,Hinge Citizen,Japan,Lost Decades,1990,2011,1.742
060,Hinge Citizen,Japan,Abe/Modern Japan,2012,2026,1.673
060,Hinge Citizen,India,Aurangzeb / Orthodox Turn,1658,1707,-0.443
060,Hinge Citizen,India,Late Mughal / Early Company India,1776,1788,-0.288
060,Hinge Citizen,India,Late Mughal/EIC,1789,1857,0.827
060,Hinge Citizen,India,British Raj,1858,1919,0.739
060,Hinge Citizen,India,Nationalist Movement,1920,1946,0.427
060,Hinge Citizen,India,Nehruvian India,1947,1964,1.414
060,Hinge Citizen,India,Congress Dominance,1965,1976,1.476
060,Hinge Citizen,India,Coalition Era,1977,1998,2.147
060,Hinge Citizen,India,BJP/Shining India,1999,2013,1.956
060,Hinge Citizen,India,Modi Era,2014,2026,0.113
060,Hinge Citizen,Korea,Joseon under King Jeongjo,1776,1788,1.537
060,Hinge Citizen,Korea,Joseon Late,1789,1875,1.006
060,Hinge Citizen,Korea,Opening/Colonial,1876,1945,-1.449
060,Hinge Citizen,South Korea,Korean War/Division,1946,1960,-0.693
060,Hinge Citizen,South Korea,Park/Military,1961,1979,0.261
060,Hinge Citizen,South Korea,Transition,1980,1992,1.476
060,Hinge Citizen,South Korea,Democratic Consolidation,1993,2007,2.657
060,Hinge Citizen,South Korea,Polarized Democracy,2008,2026,2.294
060,Hinge Citizen,Indonesia,Dutch East Indies,1789,1941,-0.693
060,Hinge Citizen,Indonesia,Japanese Occupation/Revolution,1942,1949,-0.659
060,Hinge Citizen,Indonesia,Guided Democracy/Sukarno,1950,1965,0.973
060,Hinge Citizen,Indonesia,New Order/Suharto,1966,1998,0.827
060,Hinge Citizen,Indonesia,Reformasi,1999,2013,2.005
060,Hinge Citizen,Indonesia,Jokowi/Modern,2014,2026,2.076
060,Hinge Citizen,Philippines,Spanish Philippines,1789,1898,-0.367
060,Hinge Citizen,Philippines,American Period,1899,1945,1.744
060,Hinge Citizen,Philippines,Independence/Democratic,1946,1971,2.005
060,Hinge Citizen,Philippines,Marcos,1972,1985,-1.066
060,Hinge Citizen,Philippines,People Power/Democracy,1986,2015,2.334
060,Hinge Citizen,Philippines,Duterte/Modern,2016,2026,-0.760
060,Hinge Citizen,Thailand,Thonburi Kingdom of Taksin / Early Chakri,1776,1788,0.332
060,Hinge Citizen,Thailand,Late Ayutthaya/Early Chakri,1789,1850,1.118
060,Hinge Citizen,Thailand,Chulalongkorn/Reform,1851,1932,1.799
060,Hinge Citizen,Thailand,Constitutional Revolution,1932,1957,0.643
060,Hinge Citizen,Thailand,Military/Development,1958,1972,0.638
060,Hinge Citizen,Thailand,Democracy Oscillation,1973,1991,1.507
060,Hinge Citizen,Thailand,Thaksin/Yellow-Red,1992,2013,0.780
060,Hinge Citizen,Thailand,Junta/Modern,2014,2026,0.469
060,Hinge Citizen,Vietnam,Late Lê / Trịnh-Nguyễn Division / Tây Sơn,1776,1788,0.050
060,Hinge Citizen,Vietnam,Late Lê/Nguyễn,1789,1858,0.897
060,Hinge Citizen,Vietnam,French Indochina,1859,1945,-0.760
060,Hinge Citizen,Vietnam,Independence War,1946,1954,-1.038
060,Hinge Citizen,Vietnam,Vietnam War,1955,1975,-1.122
060,Hinge Citizen,Vietnam,Socialist Republic,1976,1985,-0.328
060,Hinge Citizen,Vietnam,Đổi Mới,1986,2026,1.539
060,Hinge Citizen,Iran,Late Zand Dynasty,1776,1788,1.956
060,Hinge Citizen,Iran,Qajar Early,1789,1848,0.345
060,Hinge Citizen,Iran,Qajar Late/Constitutional,1849,1924,0.923
060,Hinge Citizen,Iran,Pahlavi Early,1925,1952,0.688
060,Hinge Citizen,Iran,Mossadegh/Shah,1953,1963,1.006
060,Hinge Citizen,Iran,Pahlavi Peak,1964,1978,1.062
060,Hinge Citizen,Iran,Islamic Revolution,1979,1988,-0.857
060,Hinge Citizen,Iran,Islamic Republic,1989,2026,0.235
060,Hinge Citizen,Pakistan,Independence/Early,1947,1958,0.767
060,Hinge Citizen,Pakistan,Ayub/Military,1959,1971,0.261
060,Hinge Citizen,Pakistan,Bhutto/Zia,1972,1988,-0.038
060,Hinge Citizen,Pakistan,Democratic Oscillation,1989,2007,0.305
060,Hinge Citizen,Pakistan,Modern Pakistan,2008,2026,0.305
060,Hinge Citizen,Egypt,Mamluk Beys under Ottoman Suzerainty,1776,1788,0.534
060,Hinge Citizen,Egypt,Muhammad Ali Dynasty,1789,1848,0.844
060,Hinge Citizen,Egypt,Khedivate/British,1849,1913,0.539
060,Hinge Citizen,Egypt,Liberal/Monarchy,1914,1951,1.936
060,Hinge Citizen,Egypt,Nasser,1952,1970,-0.248
060,Hinge Citizen,Egypt,Sadat,1971,1981,1.414
060,Hinge Citizen,Egypt,Mubarak,1982,2010,0.173
060,Hinge Citizen,Egypt,Arab Spring/Morsi,2011,2013,0.598
060,Hinge Citizen,Egypt,Sisi,2014,2026,-0.553
060,Hinge Citizen,South Africa,Cape Colony/Early,1789,1869,-0.589
060,Hinge Citizen,South Africa,Mineral Revolution/Union,1870,1913,-0.589
060,Hinge Citizen,South Africa,Segregation Era,1914,1947,-0.793
060,Hinge Citizen,South Africa,Apartheid,1948,1989,-0.979
060,Hinge Citizen,South Africa,Transition,1990,1994,0.844
060,Hinge Citizen,South Africa,Mandela/Mbeki,1995,2007,1.293
060,Hinge Citizen,South Africa,Zuma/Crisis,2008,2026,0.598
060,Hinge Citizen,Nigeria,Colonial Nigeria,1789,1913,-0.693
060,Hinge Citizen,Nigeria,British Colony,1914,1959,1.799
060,Hinge Citizen,Nigeria,First Republic/Biafra,1960,1969,-0.405
060,Hinge Citizen,Nigeria,Military Era,1970,1998,-0.888
060,Hinge Citizen,Nigeria,Fourth Republic,1999,2014,1.683
060,Hinge Citizen,Nigeria,Buhari/Modern,2015,2026,0.733
060,Hinge Citizen,Saudi Arabia,First Saudi State / Diriyah Emirate,1776,1788,-0.979
060,Hinge Citizen,Saudi Arabia,Pre-Saudi/First State,1789,1818,-1.038
060,Hinge Citizen,Saudi Arabia,Second Saudi State/Interregnum,1819,1901,0.113
060,Hinge Citizen,Saudi Arabia,Ibn Saud/Unification,1902,1952,-0.124
060,Hinge Citizen,Saudi Arabia,Oil Kingdom,1953,2014,0.534
060,Hinge Citizen,Saudi Arabia,MBS/Vision 2030,2015,2026,0.261
060,Hinge Citizen,Iraq,Ottoman Iraq,1789,1917,0.397
060,Hinge Citizen,Iraq,British Mandate/Monarchy,1918,1957,1.683
060,Hinge Citizen,Iraq,Revolution/Baath,1958,1968,-0.480
060,Hinge Citizen,Iraq,Saddam Hussein,1969,2002,-1.306
060,Hinge Citizen,Iraq,US Occupation,2003,2010,-0.038
060,Hinge Citizen,Iraq,Maliki/ISIS,2011,2017,-1.009
060,Hinge Citizen,Iraq,Post-ISIS Iraq,2018,2026,0.827
060,Hinge Citizen,Israel,Yishuv/Mandate,1920,1947,0.539
060,Hinge Citizen,Israel,Labor Zionism,1948,1977,1.476
060,Hinge Citizen,Israel,Likud/Begin,1978,1992,0.844
060,Hinge Citizen,Israel,Oslo/Peace Process,1993,2000,2.147
060,Hinge Citizen,Israel,Netanyahu/Right Turn,2001,2026,-0.553
060,Hinge Citizen,Algeria,Ottoman/French Conquest,1789,1847,-0.517
060,Hinge Citizen,Algeria,French Algeria,1848,1953,-0.979
060,Hinge Citizen,Algeria,War of Independence,1954,1962,-0.919
060,Hinge Citizen,Algeria,FLN State,1963,1988,0.638
060,Hinge Citizen,Algeria,Civil War/Bouteflika,1989,2026,0.482
060,Hinge Citizen,Ethiopia,Zemene Mesafint/Tewodros,1789,1868,-0.124
060,Hinge Citizen,Ethiopia,Menelik/Imperial,1869,1935,1.006
060,Hinge Citizen,Ethiopia,Italian Occupation/Haile Selassie,1936,1973,1.284
060,Hinge Citizen,Ethiopia,Derg,1974,1991,-1.066
060,Hinge Citizen,Ethiopia,EPRDF,1991,2017,1.539
060,Hinge Citizen,Ethiopia,Abiy Ahmed,2018,2026,0.281
061,Millian Liberal,United Kingdom,Stuart / Civil War / Commonwealth,1603,1688,-1.521
061,Millian Liberal,United Kingdom,Hanoverian / Glorious Revolution Settlement,1688,1788,-0.599
061,Millian Liberal,United Kingdom,Georgian Britain,1789,1819,-1.083
061,Millian Liberal,United Kingdom,Reform Era,1820,1848,0.205
061,Millian Liberal,United Kingdom,Victorian Peak,1849,1874,0.429
061,Millian Liberal,United Kingdom,Late Victorian/Edwardian,1875,1913,0.001
061,Millian Liberal,United Kingdom,WWI & Lloyd George,1914,1922,-1.155
061,Millian Liberal,United Kingdom,Interwar,1923,1938,-1.060
061,Millian Liberal,United Kingdom,WWII Britain,1939,1945,-1.458
061,Millian Liberal,United Kingdom,Attlee/Consensus,1946,1964,0.683
061,Millian Liberal,United Kingdom,Wilson/Heath,1965,1978,0.765
061,Millian Liberal,United Kingdom,Thatcher Era,1979,1990,-1.410
061,Millian Liberal,United Kingdom,New Labour/Blair,1991,2009,0.931
061,Millian Liberal,United Kingdom,Austerity/Brexit,2010,2026,-1.088
061,Millian Liberal,France,Ancien Régime,1776,1788,-1.622
061,Millian Liberal,France,Ancien Regime remnant,1789,1791,-2.014
061,Millian Liberal,France,French Revolution,1792,1799,-1.615
061,Millian Liberal,France,Napoleonic Empire,1800,1814,-0.944
061,Millian Liberal,France,Restoration,1815,1829,-1.866
061,Millian Liberal,France,July Monarchy,1830,1847,-0.321
061,Millian Liberal,France,Second Republic,1848,1851,0.739
061,Millian Liberal,France,Second Empire,1852,1870,-0.018
061,Millian Liberal,France,Third Republic Early,1871,1899,0.807
061,Millian Liberal,France,Third Republic Late,1900,1939,0.205
061,Millian Liberal,France,Vichy France,1940,1944,-2.644
061,Millian Liberal,France,Provisional Government / Liberation,1945,1945,0.442
061,Millian Liberal,France,Fourth Republic,1946,1957,0.231
061,Millian Liberal,France,Fifth Republic Gaullist,1958,1980,-0.384
061,Millian Liberal,France,Fifth Republic Modern,1981,2026,0.503
061,Millian Liberal,Germany/Prussia,Frederickian Prussia,1776,1788,-0.599
061,Millian Liberal,Germany/Prussia,Prussian Reform Era,1789,1814,-1.555
061,Millian Liberal,Germany/Prussia,German Confederation,1815,1847,-1.931
061,Millian Liberal,Germany/Prussia,1848 Revolution,1848,1849,0.739
061,Millian Liberal,Germany/Prussia,Bismarck Era,1850,1890,-1.686
061,Millian Liberal,Germany/Prussia,Wilhelmine,1891,1913,-1.372
061,Millian Liberal,Germany/Prussia,WWI Germany,1914,1918,-2.495
061,Millian Liberal,Germany/Prussia,Weimar Republic,1919,1932,0.669
061,Millian Liberal,Germany/Prussia,Nazi Germany,1933,1945,-2.692
061,Millian Liberal,Germany/Prussia,Occupied Germany,1945,1948,0.900
061,Millian Liberal,Germany/Prussia,West Germany/Bonn Republic,1949,1989,-0.133
061,Millian Liberal,Germany/Prussia,East Germany/DDR,1949,1989,-1.861
061,Millian Liberal,Germany/Prussia,Reunified Germany,1990,2026,0.490
061,Millian Liberal,Russia/USSR,Tsarist Russia Late Catherine/Alexander I,1789,1825,-2.209
061,Millian Liberal,Russia/USSR,Nicholas I,1826,1855,-2.494
061,Millian Liberal,Russia/USSR,Great Reforms,1856,1881,-0.018
061,Millian Liberal,Russia/USSR,Reaction/Late Tsarist,1882,1904,-2.456
061,Millian Liberal,Russia/USSR,Revolution Era,1905,1917,-0.752
061,Millian Liberal,Russia/USSR,Soviet Early/Lenin,1918,1928,-1.547
061,Millian Liberal,Russia/USSR,Stalin,1929,1953,-2.530
061,Millian Liberal,Russia/USSR,Khrushchev Thaw,1954,1964,-0.992
061,Millian Liberal,Russia/USSR,Brezhnev Stagnation,1965,1984,-1.130
061,Millian Liberal,Russia/USSR,Gorbachev/Collapse,1985,1991,0.640
061,Millian Liberal,Russia/USSR,Yeltsin,1992,1999,-0.768
061,Millian Liberal,Russia/USSR,Putin Era,2000,2026,-2.294
061,Millian Liberal,Spain,Bourbon Reform Spain (Carlos III),1776,1788,-1.555
061,Millian Liberal,Spain,Bourbon Spain/Napoleonic,1789,1813,-2.150
061,Millian Liberal,Spain,Liberal-Absolutist struggle,1814,1833,-2.150
061,Millian Liberal,Spain,Isabella/Moderate Monarchy,1834,1868,0.102
061,Millian Liberal,Spain,Sexenio/Restoration,1869,1897,-0.190
061,Millian Liberal,Spain,Crisis/Primo,1898,1930,-1.293
061,Millian Liberal,Spain,Second Republic,1931,1936,0.557
061,Millian Liberal,Spain,Civil War/Franco,1936,1959,-2.335
061,Millian Liberal,Spain,Late Franco,1960,1975,-1.001
061,Millian Liberal,Spain,Transition,1976,1982,0.301
061,Millian Liberal,Spain,PSOE/PP Democracy,1983,2007,1.509
061,Millian Liberal,Spain,Crisis Spain,2008,2026,0.580
061,Millian Liberal,Italy,Italian States/Napoleonic,1789,1814,0.152
061,Millian Liberal,Italy,Restoration/Risorgimento,1815,1860,1.210
061,Millian Liberal,Italy,Liberal Italy,1861,1913,0.017
061,Millian Liberal,Italy,WWI Italy/Crisis,1914,1921,-1.829
061,Millian Liberal,Italy,Fascist Italy,1922,1943,-2.431
061,Millian Liberal,Italy,Post-war Republic,1946,1968,-0.501
061,Millian Liberal,Italy,Years of Lead,1969,1983,-0.231
061,Millian Liberal,Italy,Craxi/First Republic End,1984,1993,-0.371
061,Millian Liberal,Italy,Second Republic,1994,2012,0.661
061,Millian Liberal,Italy,Populist Italy,2013,2026,-1.220
061,Millian Liberal,Austria/Austria-Hungary,Josephine Habsburg Monarchy,1776,1788,0.065
061,Millian Liberal,Austria/Austria-Hungary,Habsburg Enlightened Absolutism,1789,1814,-0.384
061,Millian Liberal,Austria/Austria-Hungary,Metternich System,1815,1847,-2.400
061,Millian Liberal,Austria/Austria-Hungary,1848/Neo-Absolutism,1848,1866,-1.448
061,Millian Liberal,Austria/Austria-Hungary,Austria-Hungary Dual Monarchy,1867,1913,-0.775
061,Millian Liberal,Austria/Austria-Hungary,WWI/Collapse,1914,1918,-2.072
061,Millian Liberal,Austria/Austria-Hungary,First Republic,1919,1933,-0.628
061,Millian Liberal,Austria/Austria-Hungary,Austrofascism/Anschluss,1934,1945,-2.644
061,Millian Liberal,Austria/Austria-Hungary,Second Republic Consensus,1945,1986,0.288
061,Millian Liberal,Austria/Austria-Hungary,Modern Austria,1987,2026,0.301
061,Millian Liberal,Ottoman Empire/Turkey,Post-Küçük Kaynarca Ottoman Empire,1776,1788,-0.919
061,Millian Liberal,Ottoman Empire/Turkey,Late Ottoman,1789,1807,-1.419
061,Millian Liberal,Ottoman Empire/Turkey,Tanzimat,1808,1876,0.387
061,Millian Liberal,Ottoman Empire/Turkey,Hamidian Era,1877,1907,-1.799
061,Millian Liberal,Ottoman Empire/Turkey,Young Turks/WWI,1908,1918,-2.141
061,Millian Liberal,Ottoman Empire/Turkey,Kemalist Republic,1919,1937,0.502
061,Millian Liberal,Ottoman Empire/Turkey,Multi-party Turkey,1938,1959,0.118
061,Millian Liberal,Ottoman Empire/Turkey,Coup/Instability Era,1960,1979,-1.410
061,Millian Liberal,Ottoman Empire/Turkey,Ozal/Secular Republic,1980,2001,0.288
061,Millian Liberal,Ottoman Empire/Turkey,Erdogan Era,2002,2026,-1.881
061,Millian Liberal,Poland,Late Polish-Lithuanian Commonwealth,1776,1788,-0.863
061,Millian Liberal,Poland,Partition Era,1789,1830,-0.585
061,Millian Liberal,Poland,November/January Uprisings,1831,1863,-1.521
061,Millian Liberal,Poland,Organic Work/Positivism,1864,1913,-0.289
061,Millian Liberal,Poland,Second Republic,1918,1926,0.665
061,Millian Liberal,Poland,Sanacja/Pilsudski,1926,1939,-1.448
061,Millian Liberal,Poland,WWII/Occupation,1939,1944,-2.669
061,Millian Liberal,Poland,Stalinist Poland,1945,1956,-1.861
061,Millian Liberal,Poland,Gomulka/Gierek,1957,1980,-0.992
061,Millian Liberal,Poland,Solidarity/Transition,1981,1997,0.981
061,Millian Liberal,Poland,PiS Poland,1998,2026,-0.190
061,Millian Liberal,Netherlands,Dutch Republic in Crisis,1776,1788,0.442
061,Millian Liberal,Netherlands,Batavian/French Period,1789,1813,1.306
061,Millian Liberal,Netherlands,United Kingdom of Netherlands,1814,1830,0.101
061,Millian Liberal,Netherlands,Liberal Era,1831,1887,0.211
061,Millian Liberal,Netherlands,Pillarization,1888,1939,-0.630
061,Millian Liberal,Netherlands,WWII Occupation,1940,1945,-2.669
061,Millian Liberal,Netherlands,Reconstruction/Consensus,1946,1965,-0.081
061,Millian Liberal,Netherlands,Cultural Revolution/Progressive,1966,2001,0.098
061,Millian Liberal,Netherlands,Populist Turn,2002,2026,-0.638
061,Millian Liberal,Sweden,Gustavian Sweden,1776,1788,0.808
061,Millian Liberal,Sweden,Gustavian/Bernadotte Early,1789,1865,-0.088
061,Millian Liberal,Sweden,Liberal Reform Era,1866,1913,0.793
061,Millian Liberal,Sweden,Social Democratic Rise,1914,1945,0.683
061,Millian Liberal,Sweden,Folkhem Peak,1946,1975,-0.346
061,Millian Liberal,Sweden,Neoliberal Turn,1976,2005,0.490
061,Millian Liberal,Sweden,Immigration Debate,2006,2026,0.277
061,Millian Liberal,Portugal,Late Pombaline / Maria I Portugal,1776,1788,-1.484
061,Millian Liberal,Portugal,Late Monarchy,1789,1807,-1.396
061,Millian Liberal,Portugal,Brazilian Exile/Liberalism,1808,1833,0.122
061,Millian Liberal,Portugal,Constitutional Monarchy,1834,1909,-0.384
061,Millian Liberal,Portugal,First Republic,1910,1925,0.852
061,Millian Liberal,Portugal,Estado Novo/Salazar,1926,1968,-1.924
061,Millian Liberal,Portugal,Caetano/Revolution,1969,1976,0.259
061,Millian Liberal,Portugal,Democratic Consolidation,1977,2007,1.099
061,Millian Liberal,Portugal,Austerity Portugal,2008,2026,0.463
061,Millian Liberal,Greece,Ottoman Rule/Independence,1789,1832,-0.752
061,Millian Liberal,Greece,Othonian/Early Kingdom,1833,1862,0.102
061,Millian Liberal,Greece,Trikoupis/Deliyannis,1863,1909,0.118
061,Millian Liberal,Greece,Venizelos/National Schism,1910,1935,-0.585
061,Millian Liberal,Greece,Metaxas/WWII/Civil War,1936,1949,-2.380
061,Millian Liberal,Greece,Cold War Greece,1950,1966,-1.313
061,Millian Liberal,Greece,Junta,1967,1974,-2.335
061,Millian Liberal,Greece,Metapolitefsi,1975,2008,0.710
061,Millian Liberal,Greece,Crisis Greece,2009,2026,-1.065
061,Millian Liberal,Belgium,Revolution/Independence,1830,1847,0.967
061,Millian Liberal,Belgium,Liberal/Catholic Rivalry,1848,1913,0.001
061,Millian Liberal,Belgium,WWI/Interwar,1914,1939,0.178
061,Millian Liberal,Belgium,WWII/Reconstruction,1940,1957,0.241
061,Millian Liberal,Belgium,Linguistic Federalization,1958,1992,-0.352
061,Millian Liberal,Belgium,Federal Belgium,1993,2010,0.039
061,Millian Liberal,Belgium,Modern Belgium,2011,2026,0.387
061,Millian Liberal,Switzerland,Old Swiss Confederacy,1776,1788,0.660
061,Millian Liberal,Switzerland,Helvetic/Mediation,1789,1847,0.620
061,Millian Liberal,Switzerland,Federal State,1848,1913,-0.485
061,Millian Liberal,Switzerland,Interwar/WWII,1914,1945,-1.160
061,Millian Liberal,Switzerland,Magic Formula Era,1946,1990,-0.064
061,Millian Liberal,Switzerland,SVP Rise,1991,2010,-1.160
061,Millian Liberal,Switzerland,Modern Switzerland,2011,2026,0.147
061,Millian Liberal,Romania,Phanariot/Early Principalities,1789,1829,-2.026
061,Millian Liberal,Romania,Organic Statutes/Union,1830,1866,0.187
061,Millian Liberal,Romania,Romanian Kingdom,1867,1913,-0.941
061,Millian Liberal,Romania,Greater Romania,1914,1937,0.102
061,Millian Liberal,Romania,Royal Dictatorship/WWII,1938,1944,-2.644
061,Millian Liberal,Romania,Communist Romania,1945,1964,-1.861
061,Millian Liberal,Romania,Ceausescu,1965,1989,-2.423
061,Millian Liberal,Romania,Post-Communist Romania,1990,2026,0.946
061,Millian Liberal,Hungary,Habsburg Hungary under Joseph II,1776,1788,-0.311
061,Millian Liberal,Hungary,Habsburg Hungary,1789,1847,0.118
061,Millian Liberal,Hungary,1848/Compromise,1848,1867,-0.670
061,Millian Liberal,Hungary,Dual Monarchy,1868,1918,0.101
061,Millian Liberal,Hungary,Horthy Era,1920,1944,-2.200
061,Millian Liberal,Hungary,Stalinist Hungary,1945,1956,-1.861
061,Millian Liberal,Hungary,Kadar Era,1957,1989,-0.352
061,Millian Liberal,Hungary,Post-Communist/Liberal,1990,2009,1.438
061,Millian Liberal,Hungary,Orban's Hungary,2010,2026,-2.333
061,Millian Liberal,Czech/Czechoslovakia,Habsburg Bohemia,1789,1867,0.118
061,Millian Liberal,Czech/Czechoslovakia,Austria-Hungary/Czech Politics,1868,1918,0.313
061,Millian Liberal,Czech/Czechoslovakia,First Republic,1918,1938,0.639
061,Millian Liberal,Czech/Czechoslovakia,Munich/Protectorate,1938,1945,-2.669
061,Millian Liberal,Czech/Czechoslovakia,Communist Czechoslovakia,1948,1967,-1.861
061,Millian Liberal,Czech/Czechoslovakia,Prague Spring/Normalization,1968,1989,-1.142
061,Millian Liberal,Czech/Czechoslovakia,Velvet Transition / Federal Republic,1990,1992,1.843
061,Millian Liberal,Czech/Czechoslovakia,Czech Republic,1993,2026,0.532
061,Millian Liberal,USA,Federalist Era,1789,1800,-0.070
061,Millian Liberal,USA,Jeffersonian,1801,1823,0.967
061,Millian Liberal,USA,Jacksonian Democracy,1824,1849,-0.725
